code,latitude,longitude
CMR410.201,42.33431262697409,-71.10095382875087
CMR410.500,42.34314999999595,-71.09080000121745
CMR410.500,42.34314999999595,-71.09080000121745
CMR410.500,42.34314999999595,-71.09080000121745
CMR410.351 A,42.34314999999595,-71.09080000121745
CMR410.500,42.34314999999595,-71.09080000121745
CMR410.500,42.34314999999595,-71.09080000121745
CMR410.351 A,42.34314999999595,-71.09080000121745
CMR410.351 A,42.34314999999595,-71.09080000121745
CMR410.500,42.34314999999595,-71.09080000121745
CMR410.550 A,42.33182000000409,-71.10769000123277
CMR410.550 A,42.33182000000409,-71.10769000123277
CMR410.500,42.34314999999595,-71.09080000121745
CMR410.500,42.34314999999595,-71.09080000121745
CMR410.351 A,42.34314999999595,-71.09080000121745
102.8,42.33048000028219,-71.03544000102653
CMR410.500,42.34314999999595,-71.09080000121745
CMR410.500,42.34314999999595,-71.09080000121745
CMR410.482 A,42.29569999998177,-71.07452000118977
CMR410.482 A,42.29569999998177,-71.07452000118977
CMR410.482 A,42.29569999998177,-71.07452000118977
CMR410.482 A,42.29569999998177,-71.07452000118977
CMR410.481,42.29157000001198,-71.09032000121961
CMR410.500,42.29157000001198,-71.09032000121961
CMR410.550 B,42.377899999989005,-71.03190000119
CMR410.602 D,42.377899999989005,-71.03190000119
CMR410.602 A,42.377899999989005,-71.03190000119
CMR410.602 C,42.377899999989005,-71.03190000119
105.1,42.31105999995021,-71.07721000102163
105.1,42.263150000167016,-71.10260000139701
102.8,42.35122999988543,-71.0839100013463
102.8,42.331419999530524,-71.04540000145424
CMR410.482 A,42.27727000004034,-71.08500000120546
CMR410.482 A,42.27727000004034,-71.08500000120546
102.8,42.3319600001616,-71.04537000095364
CMR410.550 A,42.27091100003018,-71.10190700119084
CMR410.500,42.27091100003018,-71.10190700119084
CMR410.351 A,42.27091100003018,-71.10190700119084
CMR410.501 A,42.293840000004266,-71.09061000123202
CMR410.351 A,42.27091100003018,-71.10190700119084
CMR410.351 A,42.27091100003018,-71.10190700119084
CMR410.500,42.27091100003018,-71.10190700119084
CMR410.500,42.27091100003018,-71.10190700119084
CMR410.351 A,42.27091100003018,-71.10190700119084
CMR410.351 A,42.27091100003018,-71.10190700119084
CMR410.550 A,42.27091100003018,-71.10190700119084
CMR410.602 D,42.27091100003018,-71.10190700119084
CMR410.500,42.27091100003018,-71.10190700119084
CMR410.500,42.27091100003018,-71.10190700119084
CMR410.351 A,42.27091100003018,-71.10190700119084
CMR410.500,42.27091100003018,-71.10190700119084
CMR410.500,42.27091100003018,-71.10190700119084
CMR410.500,42.27091100003018,-71.10190700119084
CMR410.500,42.27091100003018,-71.10190700119084
CMR410.200 A,42.27113999974061,-71.10944000104608
CMR410.200 A,42.27113999974061,-71.10944000104608
102.8,42.33139992098523,-71.04552347856988
102.8,42.33149000005998,-71.04572000090398
116,42.33167799978054,-71.04705000109529
CMR410.500,42.26432000010292,-71.10587000102133
CMR410.550 B,42.33763999996924,-71.05546000126249
CRM410.550 D,42.33763999996924,-71.05546000126249
CMR410.550 B,42.33763999996924,-71.05546000126249
CRM410.550 D,42.33763999996924,-71.05546000126249
CMR410.482 A,42.27604999996274,-71.13375000120885
CMR410.482 A,42.27604999996274,-71.13375000120885
116,42.314917503639975,-71.07599574688467
107.4,42.29167800043847,-71.07200700130961
CMR410.500,42.34260000002162,-71.08417000124156
CMR410.500,42.34260000002162,-71.08417000124156
CMR410.351 A,42.34260000002162,-71.08417000124156
CMR410.500,42.34260000002162,-71.08417000124156
CMR410.500,42.34260000002162,-71.08417000124156
CMR410.351 A,42.34260000002162,-71.08417000124156
105.1,42.365210000405085,-71.03088000119077
116,42.38924000019759,-71.0055600013662
CMR410.500,42.269709999961485,-71.09901000126563
CMR410.550 A,42.28703000002868,-71.06420000126613
CMR410.351 A,42.28703000002868,-71.06420000126613
CMR410.500,42.38331122803611,-71.07388642201353
CMR410.351 A,42.28703000002868,-71.06420000126613
CMR410.550 A,42.28703000002868,-71.06420000126613
CMR410.500,42.273140000003934,-71.11978000123162
CMR410.500,42.273140000003934,-71.11978000123162
CMR410.500,42.273140000003934,-71.11978000123162
CMR410.500,42.273140000003934,-71.11978000123162
CMR410.201,42.35309000000374,-71.1408200012332
CMR410.200 A,42.35309000000374,-71.1408200012332
CMR410.201,42.35309000000374,-71.1408200012332
CMR410.200 A,42.35309000000374,-71.1408200012332
CMR410.550 B,42.334146099720094,-71.09699838799048
CRM410.550 D,42.334146099720094,-71.09699838799048
CMR410.482 A,42.321430000004455,-71.07244000123255
CMR410.482 B,42.321430000004455,-71.07244000123255
CMR410.482 C,42.321430000004455,-71.07244000123255
CMR410.550 B,42.29244999996572,-71.07625000119674
CMR410.550 B,42.29244999996572,-71.07625000119674
CMR410.602 D,42.29244999996572,-71.07625000119674
CMR410.500,42.26432000010292,-71.10587000102133
CMR410.602 D,42.29244999996572,-71.07625000119674
CMR410.500,42.26793999998692,-71.10123000127146
CMR410.500,42.26793999998692,-71.10123000127146
CMR410.550 A,42.26793999998692,-71.10123000127146
CMR410.500,42.26793999998692,-71.10123000127146
CMR410.351 A,42.26793999998692,-71.10123000127146
CMR410.500,42.26793999998692,-71.10123000127146
CMR410.500,42.26793999998692,-71.10123000127146
CMR410.500,42.26793999998692,-71.10123000127146
CMR410.500,42.26793999998692,-71.10123000127146
CMR410.500,42.26793999998692,-71.10123000127146
CMR410.550 A,42.26793999998692,-71.10123000127146
CMR410.550 B,42.26920000002159,-71.09972000124291
CMR410.550 B,42.26920000002159,-71.09972000124291
CMR410.351 A,42.3444900000084,-71.08776000124989
CMR410.351 A,42.3444900000084,-71.08776000124989
CMR410.351 B,42.3444900000084,-71.08776000124989
CMR410.351 A,42.3444900000084,-71.08776000124989
115.3,42.31347000041132,-71.06362000132414
CMR410.351 A,42.3444900000084,-71.08776000124989
CMR410.351 B,42.3444900000084,-71.08776000124989
CRM410.550 D,42.3444900000084,-71.08776000124989
CMR410.550 B,42.3444900000084,-71.08776000124989
CMR410.351 A,42.3444900000084,-71.08776000124989
105.1,42.34098999999175,-71.0766700012827
1001.3.2,42.34273000018986,-71.08033000086735
116,42.34273000018986,-71.08033000086735
CMR410.351 A,42.31142000000462,-71.05707000123236
CMR410.351 A,42.31142000000462,-71.05707000123236
CMR410.480 B & D,42.2853834222925,-71.08388500316491
CMR410.500,42.2853834222925,-71.08388500316491
CMR410.480 B & D,42.2853834222925,-71.08388500316491
CMR410.500,42.2853834222925,-71.08388500316491
CMR410.482 A,42.30149999999307,-71.08181000126076
CMR410.482 A,42.30149999999307,-71.08181000126076
CMR410.482 A,42.30149999999307,-71.08181000126076
CMR410.482 A,42.30149999999307,-71.08181000126076
116,42.31526999971026,-71.06012000096075
CMR410.351 A,42.253140000007015,-71.12118000128058
CMR410.351 A,42.253140000007015,-71.12118000128058
CMR410.500,42.38331122803611,-71.07388642201353
CMR410.500,42.38331122803611,-71.07388642201353
CMR410.500,42.38331122803611,-71.07388642201353
CMR410.500,42.38331122803611,-71.07388642201353
CMR410.750 N,42.25239000000386,-71.12878000123123
CMR410.750 K,42.25239000000386,-71.12878000123123
CMR410.750 B,42.25239000000386,-71.12878000123123
CMR410.750 N,42.25239000000386,-71.12878000123123
CMR410.750 B,42.25239000000386,-71.12878000123123
CMR410.750 K,42.25239000000386,-71.12878000123123
CMR410.750 C,42.25239000000386,-71.12878000123123
CMR410.750 C,42.25239000000386,-71.12878000123123
CMR410.500,42.36319999998143,-71.05201000127997
CMR410.500,42.36319999998143,-71.05201000127997
CMR410.500,42.36319999998143,-71.05201000127997
CMR410.500,42.36319999998143,-71.05201000127997
CMR410.500,42.36319999998143,-71.05201000127997
CMR410.500,42.36319999998143,-71.05201000127997
CMR410.351 A,42.31042599996983,-71.06982200119495
CMR410.500,42.26432000010292,-71.10587000102133
CMR410.351 A,42.31042599996983,-71.06982200119495
116,42.25240300028707,-71.12878400140995
CMR410.482 A,42.29257000000648,-71.08965000123732
CMR410.451,42.29257000000648,-71.08965000123732
CMR410.482 A,42.29257000000648,-71.08965000123732
CMR410.482 A,42.29257000000648,-71.08965000123732
CMR410.451,42.29257000000648,-71.08965000123732
CMR410.482 A,42.29257000000648,-71.08965000123732
116,42.2836711530049,-71.10238159520001
110.5,42.27888000044341,-71.08844000158643
116,42.266920000388616,-71.1176700008267
116,42.267010000016846,-71.11795000118562
CMR410.602 B,42.26432000010292,-71.10587000102133
CMR410.602 B,42.26432000010292,-71.10587000102133
CMR410.451,42.26432000010292,-71.10587000102133
CMR410.482 A,42.26432000010292,-71.10587000102133
CRM410.550 D,42.29194242915976,-71.09360479902104
CMR410.500,42.29194242915976,-71.09360479902104
CMR410.500,42.29194242915976,-71.09360479902104
CMR410.500,42.29194242915976,-71.09360479902104
CMR410.351 A,42.29194242915976,-71.09360479902104
CMR410.351 A,42.29194242915976,-71.09360479902104
CMR410.351 A,42.29194242915976,-71.09360479902104
CMR410.550 B,42.29194242915976,-71.09360479902104
CRM410.550 D,42.29194242915976,-71.09360479902104
CMR410.550 B,42.29194242915976,-71.09360479902104
CMR410.351 A,42.29194242915976,-71.09360479902104
CMR410.500,42.29194242915976,-71.09360479902104
CMR410.500,42.29194242915976,-71.09360479902104
CMR410.500,42.29194242915976,-71.09360479902104
CMR410.351 A,42.29194242915976,-71.09360479902104
CMR410.351 A,42.29194242915976,-71.09360479902104
CMR410.602 B,42.30086000000961,-71.0706300011921
CMR410.602 B,42.30086000000961,-71.0706300011921
CMR410.500,42.27113999974061,-71.10944000104608
CMR410.500,42.27113999974061,-71.10944000104608
CMR410.100 A & B,42.27113999974061,-71.10944000104608
CMR410.500,42.27113999974061,-71.10944000104608
CMR410.500,42.27113999974061,-71.10944000104608
CMR410.500,42.26432000010292,-71.10587000102133
CMR410.602 D,42.26432000010292,-71.10587000102133
CMR410.550 A,42.26432000010292,-71.10587000102133
CMR410.500,42.26432000010292,-71.10587000102133
CMR410.351 A,42.26432000010292,-71.10587000102133
CMR410.351 A,42.26432000010292,-71.10587000102133
CMR410.351 A,42.26432000010292,-71.10587000102133
CMR410.250 A,42.26432000010292,-71.10587000102133
CMR410.602 D,42.26432000010292,-71.10587000102133
CMR410.550 A,42.26432000010292,-71.10587000102133
CMR410.351 A,42.26432000010292,-71.10587000102133
CMR410.250 A,42.26432000010292,-71.10587000102133
CMR410.500,42.26432000010292,-71.10587000102133
CMR410.351 A,42.26432000010292,-71.10587000102133
CMR410.500,42.26432000010292,-71.10587000102133
CMR410.351 A,42.26432000010292,-71.10587000102133
CMR410.500,42.26432000010292,-71.10587000102133
CMR410.501C,42.28068000002919,-71.0803500011791
CMR410.500,42.28068000002919,-71.0803500011791
CMR410.500,42.28068000002919,-71.0803500011791
CMR410.501C,42.28068000002919,-71.0803500011791
1001.3.2,42.34259999961243,-71.08017000159069
CMR410.500,42.28068000002919,-71.0803500011791
CMR410.500,42.28068000002919,-71.0803500011791
CMR410.500,42.285618999922285,-71.08367700136439
CMR410.351 A,42.285618999922285,-71.08367700136439
CMR410.501 B,42.285618999922285,-71.08367700136439
CMR410.500,42.285618999922285,-71.08367700136439
CMR410.500,42.285618999922285,-71.08367700136439
CMR410.351 A,42.285618999922285,-71.08367700136439
CMR410.351 A,42.285618999922285,-71.08367700136439
CMR410.500,42.285618999922285,-71.08367700136439
CMR410.481,42.285618999922285,-71.08367700136439
CMR410.351 A,42.285618999922285,-71.08367700136439
CMR410.501 B,42.285618999922285,-71.08367700136439
CMR410.500,42.285618999922285,-71.08367700136439
CMR410.481,42.285618999922285,-71.08367700136439
CMR410.500,42.285618999922285,-71.08367700136439
CMR410.351 A,42.285618999922285,-71.08367700136439
CMR410.351 A,42.285618999922285,-71.08367700136439
CMR410.482 A,42.33856949381797,-71.08134860980508
CMR410.482 A,42.33856949381797,-71.08134860980508
CMR410.482 A,42.28815999997551,-71.09086000120907
CMR410.482 A,42.28815999997551,-71.09086000120907
CMR410.482 A,42.28815999997551,-71.09086000120907
CMR410.482 A,42.28815999997551,-71.09086000120907
CMR410.482 A,42.28815999997551,-71.09086000120907
CMR410.482 A,42.28815999997551,-71.09086000120907
CMR410.482 A,42.28815999997551,-71.09086000120907
CMR410.482 A,42.28815999997551,-71.09086000120907
CMR410.482 A,42.28815999997551,-71.09086000120907
CMR410.482 A,42.28815999997551,-71.09086000120907
CMR410.482 A,42.28815999997551,-71.09086000120907
CMR410.482 A,42.28815999997551,-71.09086000120907
CMR410.482 A,42.31034000001177,-71.08000000121122
CMR410.482 A,42.31034000001177,-71.08000000121122
CMR410.482 A,42.31034000001177,-71.08000000121122
CMR410.550 B,42.31053999997649,-71.06115000123881
CMR410.550 B,42.31053999997649,-71.06115000123881
CRM410.550 D,42.31053999997649,-71.06115000123881
CMR410.481,42.31053999997649,-71.06115000123881
CRM410.550 D,42.31053999997649,-71.06115000123881
CMR410.500,42.31053999997649,-71.06115000123881
CMR410.500,42.31053999997649,-71.06115000123881
CMR410.500,42.31107000000428,-71.08920000123236
CMR410.351 B,42.31107000000428,-71.08920000123236
CMR410.351 A,42.31107000000428,-71.08920000123236
CMR410.351 B,42.321430000004455,-71.07244000123255
CMR410.500,42.321430000004455,-71.07244000123255
CMR410.500,42.321430000004455,-71.07244000123255
CMR410.500,42.321430000004455,-71.07244000123255
CMR410.481,42.321430000004455,-71.07244000123255
CMR410.550 B,42.321430000004455,-71.07244000123255
CMR410.500,42.321430000004455,-71.07244000123255
CMR410.500,42.321430000004455,-71.07244000123255
CMR410.550 B,42.321430000004455,-71.07244000123255
CMR410.500,42.321430000004455,-71.07244000123255
CMR410.500,42.321430000004455,-71.07244000123255
CMR410.500,42.321430000004455,-71.07244000123255
CMR410.351 B,42.321430000004455,-71.07244000123255
CMR410.481,42.321430000004455,-71.07244000123255
CMR410.500,42.34646261678024,-71.14457838166486
CMR410.500,42.34646261678024,-71.14457838166486
CMR410.500,42.34646261678024,-71.14457838166486
CMR410.500,42.34646261678024,-71.14457838166486
CMR410.500,42.34646261678024,-71.14457838166486
CMR410.500,42.34646261678024,-71.14457838166486
CMR410.500,42.27727000004034,-71.08500000120546
CMR410.500,42.27727000004034,-71.08500000120546
CMR410.500,42.27727000004034,-71.08500000120546
CMR410.500,42.27727000004034,-71.08500000120546
CMR410.500,42.27727000004034,-71.08500000120546
CMR410.500,42.27727000004034,-71.08500000120546
CMR410.500,42.27727000004034,-71.08500000120546
CMR410.351 A,42.27727000004034,-71.08500000120546
CMR410.351 A,42.27727000004034,-71.08500000120546
CMR410.500,42.27727000004034,-71.08500000120546
CRM410.550 D,42.34118999999896,-71.0876600012272
CMR410.500,42.34118999999896,-71.0876600012272
CMR410.500,42.34118999999896,-71.0876600012272
CMR410.550 B,42.34118999999896,-71.0876600012272
CMR410.500,42.34118999999896,-71.0876600012272
CMR410.500,42.34118999999896,-71.0876600012272
CRM410.550 D,42.34118999999896,-71.0876600012272
CMR410.550 B,42.34118999999896,-71.0876600012272
CMR410.550 B,42.35309000000374,-71.1408200012332
CRM410.550 D,42.35309000000374,-71.1408200012332
CMR410.550 B,42.35309000000374,-71.1408200012332
CRM410.550 D,42.35309000000374,-71.1408200012332
105.1,42.2916400004688,-71.12430000157677
CMR410.500,42.35021000003961,-71.12689000127415
CMR410.480 A,42.35021000003961,-71.12689000127415
CMR410.500,42.35021000003961,-71.12689000127415
CMR410.500,42.35021000003961,-71.12689000127415
CMR410.500,42.35021000003961,-71.12689000127415
CMR410.500,42.35021000003961,-71.12689000127415
CMR410.500,42.35021000003961,-71.12689000127415
CMR410.480 A,42.35021000003961,-71.12689000127415
CMR410.500,42.35021000003961,-71.12689000127415
CMR410.500,42.35021000003961,-71.12689000127415
CMR410.500,42.35021000003961,-71.12689000127415
CMR410.500,42.35021000003961,-71.12689000127415
CMR410.354 A,42.28089000004006,-71.08834000128574
CMR410.200 A,42.353239999965496,-71.15169000151245
CMR410.200 A,42.353239999965496,-71.15169000151245
CMR410.351 B,42.36716999998336,-71.0548700012688
CMR410.351 A,42.36716999998336,-71.0548700012688
CMR410.351 A,42.34649000002323,-71.1593600011743
CMR410.351 A,42.34649000002323,-71.1593600011743
CMR410.451,42.303410000040806,-71.0739000012122
CRM410.550 D,42.303410000040806,-71.0739000012122
CMR410.451,42.303410000040806,-71.0739000012122
CMR410.500,42.303410000040806,-71.0739000012122
CMR410.482 A,42.303410000040806,-71.0739000012122
CMR410.482 A,42.303410000040806,-71.0739000012122
CMR410.351 A,42.303410000040806,-71.0739000012122
CMR410.482 A,42.303410000040806,-71.0739000012122
CMR410.500,42.303410000040806,-71.0739000012122
CMR410.500,42.303410000040806,-71.0739000012122
CMR410.500,42.303410000040806,-71.0739000012122
CMR410.500,42.303410000040806,-71.0739000012122
CMR410.550 B,42.303410000040806,-71.0739000012122
CMR410.354 A,42.28089000004006,-71.08834000128574
CMR410.550 B,42.303410000040806,-71.0739000012122
CRM410.550 D,42.303410000040806,-71.0739000012122
CMR410.351 A,42.303410000040806,-71.0739000012122
CMR410.482 A,42.303410000040806,-71.0739000012122
CMR410.500,42.303410000040806,-71.0739000012122
CMR410.500,42.32771000004589,-71.05574000119718
CMR410.500,42.32771000004589,-71.05574000119718
CMR410.351 B,42.32771000004589,-71.05574000119718
CMR410.500,42.32771000004589,-71.05574000119718
105.1,42.37670000038767,-71.03770000079818
105.1,42.37670000038767,-71.03770000079818
CMR410.351 A,42.37783000002803,-71.05458000127646
CMR410.351 A,42.37783000002803,-71.05458000127646
CRM410.550 D,42.37783000002803,-71.05458000127646
CMR410.550 B,42.37783000002803,-71.05458000127646
CMR410.351 A,42.37783000002803,-71.05458000127646
CMR410.501 A,42.37783000002803,-71.05458000127646
105.1,42.354480000458814,-71.16259000131801
CRM410.550 D,42.352040000412096,-71.12832000163031
CMR410.500,42.318724653981945,-71.0420734101116
CMR410.550 B,42.352040000412096,-71.12832000163031
CRM410.550 D,42.352040000412096,-71.12832000163031
CMR410.550 B,42.352040000412096,-71.12832000163031
CMR410.351 A,42.318220000004295,-71.0882000012325
CMR410.501 A,42.318220000004295,-71.0882000012325
CMR410.501 A,42.318220000004295,-71.0882000012325
CMR410.500,42.318220000004295,-71.0882000012325
CMR410.351 A,42.318220000004295,-71.0882000012325
CMR410.500,42.318220000004295,-71.0882000012325
CMR410.500,42.27604999996274,-71.13375000120885
CMR410.500,42.27604999996274,-71.13375000120885
CMR410.500,42.27604999996274,-71.13375000120885
CMR410.351 A,42.27604999996274,-71.13375000120885
CMR410.500,42.27604999996274,-71.13375000120885
CMR410.500,42.27604999996274,-71.13375000120885
CMR410.500,42.35093000000617,-71.12941000119969
CRM410.550 D,42.35093000000617,-71.12941000119969
CMR410.500,42.35093000000617,-71.12941000119969
CRM410.550 D,42.35093000000617,-71.12941000119969
CMR410.550 B,42.35093000000617,-71.12941000119969
CMR410.550 B,42.35093000000617,-71.12941000119969
CMR410.482 A,42.28317000030648,-71.08178000125031
CMR410.482 A,42.28317000030648,-71.08178000125031
CMR410.620,42.28317000030648,-71.08178000125031
CMR410.482 A,42.28317000030648,-71.08178000125031
CMR410.482 A,42.28317000030648,-71.08178000125031
CMR410.620,42.28317000030648,-71.08178000125031
CMR410.100 A & B,42.28317000030648,-71.08178000125031
CMR410.500,42.28317000030648,-71.08178000125031
CMR410.351 A,42.28317000030648,-71.08178000125031
CMR410.100 A & B,42.28317000030648,-71.08178000125031
CMR410.500,42.28317000030648,-71.08178000125031
CMR410.351 A,42.28317000030648,-71.08178000125031
CMR410.351 A,42.32770999996822,-71.10351000127402
CMR410.351 A,42.32770999996822,-71.10351000127402
CMR410.550 A,42.32770999996822,-71.10351000127402
105.1,42.33372999995423,-71.03956000114013
CMR410.351 A,42.32770999996822,-71.10351000127402
CMR410.550 A,42.32770999996822,-71.10351000127402
CMR410.351 A,42.32770999996822,-71.10351000127402
1030.1,42.32090000022687,-71.08378000164049
105.1,42.29254468660155,-71.06448701046216
CMR410.550 B,42.32591000000272,-71.10117000128851
CRM410.550 D,42.32591000000272,-71.10117000128851
CMR410.550 B,42.32591000000272,-71.10117000128851
CRM410.550 D,42.32591000000272,-71.10117000128851
CMR410.620,42.27438000001524,-71.10238000123537
CMR410.351 A,42.27438000001524,-71.10238000123537
CMR410.620,42.27438000001524,-71.10238000123537
CMR410.482 A,42.27438000001524,-71.10238000123537
CMR410.351 A,42.27438000001524,-71.10238000123537
CMR410.620,42.27438000001524,-71.10238000123537
CMR410.620,42.27438000001524,-71.10238000123537
CMR410.482 A,42.27438000001524,-71.10238000123537
CMR410.351 A,42.27438000001524,-71.10238000123537
CMR410.620,42.27438000001524,-71.10238000123537
CMR410.620,42.27438000001524,-71.10238000123537
CMR410.482 A,42.27438000001524,-71.10238000123537
104.6,42.31713000005343,-71.07478000143314
CMR410.482 A,42.26064999997457,-71.1124700012445
3307.1,42.36446000006443,-71.05217000150806
CMR410.500,42.27438000001524,-71.10238000123537
CMR410.602 D,42.27438000001524,-71.10238000123537
CMR410.602 D,42.27438000001524,-71.10238000123537
CMR410.500,42.27438000001524,-71.10238000123537
CMR410.500,42.27438000001524,-71.10238000123537
CMR410.351 A,42.27438000001524,-71.10238000123537
CMR410.351 A,42.27438000001524,-71.10238000123537
CMR410.190,42.27438000001524,-71.10238000123537
CMR410.602 D,42.27438000001524,-71.10238000123537
CMR410.602 D,42.27438000001524,-71.10238000123537
CMR410.500,42.27438000001524,-71.10238000123537
CMR410.351 A,42.27438000001524,-71.10238000123537
CMR410.351 A,42.27438000001524,-71.10238000123537
CMR410.190,42.27438000001524,-71.10238000123537
CMR410.602 B,42.30388999996238,-71.06762000128785
CMR410.602 B,42.30388999996238,-71.06762000128785
CMR410.482 A,42.30388999996238,-71.06762000128785
CMR410.451,42.30388999996238,-71.06762000128785
CMR410.482 A,42.30388999996238,-71.06762000128785
CMR410.482 A,42.30388999996238,-71.06762000128785
CMR410.451,42.30388999996238,-71.06762000128785
CMR410.451,42.30388999996238,-71.06762000128785
CMR410.500,42.31890999998393,-71.04042000122509
CRM410.550 D,42.31890999998393,-71.04042000122509
CMR410.351 A,42.31890999998393,-71.04042000122509
CMR410.351 A,42.31890999998393,-71.04042000122509
CRM410.550 D,42.31890999998393,-71.04042000122509
CMR410.550 B,42.31890999998393,-71.04042000122509
CMR410.500,42.31890999998393,-71.04042000122509
CMR410.550 B,42.31890999998393,-71.04042000122509
CMR410.500,42.31890999998393,-71.04042000122509
CMR410.500,42.31890999998393,-71.04042000122509
CMR410.351 A,42.29647000004347,-71.07195000124361
CMR410.500,42.29647000004347,-71.07195000124361
CMR410.500,42.29647000004347,-71.07195000124361
CMR410.602 D,42.29647000004347,-71.07195000124361
CMR410.602 D,42.29647000004347,-71.07195000124361
CMR410.351 A,42.29647000004347,-71.07195000124361
CMR410.500,42.29647000004347,-71.07195000124361
CMR410.500,42.29647000004347,-71.07195000124361
CMR410.602 D,42.29647000004347,-71.07195000124361
CMR410.602 D,42.29647000004347,-71.07195000124361
CMR410.550 B,42.2809300000144,-71.09022000119099
CMR410.500,42.2809300000144,-71.09022000119099
CMR410.351 A,42.2809300000144,-71.09022000119099
CRM410.550 D,42.2809300000144,-71.09022000119099
CMR410.351 A,42.318724653981945,-71.0420734101116
CMR410.351 A,42.318724653981945,-71.0420734101116
CMR410.500,42.318724653981945,-71.0420734101116
CMR410.500,42.318724653981945,-71.0420734101116
CMR410.351 A,42.318724653981945,-71.0420734101116
104.6,42.33534999999762,-71.04973000143838
CMR410.351 A,42.318724653981945,-71.0420734101116
CMR410.500,42.318724653981945,-71.0420734101116
CMR410.500,42.318724653981945,-71.0420734101116
CMR410.500,42.318724653981945,-71.0420734101116
CMR410.550 B,42.30710000003595,-71.08007000124951
CRM410.550 D,42.30710000003595,-71.08007000124951
CMR410.500,42.30710000003595,-71.08007000124951
CMR410.550 B,42.30710000003595,-71.08007000124951
CRM410.550 D,42.30710000003595,-71.08007000124951
CMR410.351 A,42.30710000003595,-71.08007000124951
CMR410.500,42.30710000003595,-71.08007000124951
CMR410.351 A,42.30710000003595,-71.08007000124951
CMR410.500,42.29003999996674,-71.12529000127283
CMR410.351 A,42.29003999996674,-71.12529000127283
CMR410.500,42.29003999996674,-71.12529000127283
CMR410.351 A,42.29003999996674,-71.12529000127283
